,Review,Review_norm,review_tokens,review_tokens_SR
189,pesan facial wash malah dateng toner beli online kan biar praktis kalo gini harus keluar lagi balikin barang walaupun ada opsi dijemput barangnya berarti harus stand by juga dirumah jari ribet,pesan facial wash malah datang toner beli online kan biar praktis kalo begini harus keluar lagi balikin barang walaupun ada opsi dijemput barangnya berarti harus stand by juga dirumah jari ribet,"['pesan', 'facial', 'wash', 'malah', 'datang', 'toner', 'beli', 'online', 'kan', 'biar', 'praktis', 'kalo', 'begini', 'harus', 'keluar', 'lagi', 'balikin', 'barang', 'walaupun', 'ada', 'opsi', 'dijemput', 'barangnya', 'berarti', 'harus', 'stand', 'by', 'juga', 'dirumah', 'jari', 'ribet']","['pesan', 'facial', 'wash', 'toner', 'beli', 'online', 'biar', 'praktis', 'kalo', 'balikin', 'barang', 'opsi', 'dijemput', 'barangnya', 'stand', 'by', 'dirumah', 'jari', 'ribet']"
190,pesan dtg krn ga video jd sumbangin sm pegawai yg packing mgkn butuh toner tp ga ada duit beli dusnya aja kecil bungkus bubble wrap ga muat lah toner uda keliatan,pesan datang karena enggak video jadi sumbangin sama pegawai yang packing mungkin butuh toner tapi enggak ada duit beli dusnya saja kecil bungkus bubble wrap enggak muat lah toner sudah kelihatan,"['pesan', 'datang', 'karena', 'enggak', 'video', 'jadi', 'sumbangin', 'sama', 'pegawai', 'yang', 'packing', 'mungkin', 'butuh', 'toner', 'tapi', 'enggak', 'ada', 'duit', 'beli', 'dusnya', 'saja', 'kecil', 'bungkus', 'bubble', 'wrap', 'enggak', 'muat', 'lah', 'toner', 'sudah', 'kelihatan']","['pesan', 'video', 'sumbangin', 'pegawai', 'packing', 'butuh', 'toner', 'duit', 'beli', 'dusnya', 'bungkus', 'bubble', 'wrap', 'muat', 'toner']"
191,penanganan komplainnya lama bgt dan butub waktu lebih dari satu minggu dari toko sama sekali tidak responsif lebih cenderung pasif dan lemot cs nya juga sama ga ngerti apa yg dia hadapi ga mencoba mengerti kendalanya saya merasa mendapatkan pengalaman yang sangat buruk padahal official store tapi malah kaya gini next time mending beli ke reseller aja lebib murah lebih ramah biasanya yg brand gede suka tinggi kepalanya beda sama reselleler kecil yg lebih ramah ramah dan solutif,penanganan komplainnya lama banget dan butub waktu lebih dari satu minggu dari toko sama sekali tidak responsif lebih cenderung pasif dan lemot customer service nya juga sama enggak mengerti apa yang dia hadapi enggak mencoba mengerti kendalanya saya merasa mendapatkan pengalaman yang sangat buruk padahal official store tapi malah kayak begini next time mending beli ke reseller saja lebib murah lebih ramah biasanya yang brand gede suka tinggi kepalanya beda sama reselleler kecil yang lebih ramah ramah dan solutif,"['penanganan', 'komplainnya', 'lama', 'banget', 'dan', 'butub', 'waktu', 'lebih', 'dari', 'satu', 'minggu', 'dari', 'toko', 'sama', 'sekali', 'tidak', 'responsif', 'lebih', 'cenderung', 'pasif', 'dan', 'lemot', 'customer', 'service', 'nya', 'juga', 'sama', 'enggak', 'mengerti', 'apa', 'yang', 'dia', 'hadapi', 'enggak', 'mencoba', 'mengerti', 'kendalanya', 'saya', 'merasa', 'mendapatkan', 'pengalaman', 'yang', 'sangat', 'buruk', 'padahal', 'official', 'store', 'tapi', 'malah', 'kayak', 'begini', 'next', 'time', 'mending', 'beli', 'ke', 'reseller', 'saja', 'lebib', 'murah', 'lebih', 'ramah', 'biasanya', 'yang', 'brand', 'gede', 'suka', 'tinggi', 'kepalanya', 'beda', 'sama', 'reselleler', 'kecil', 'yang', 'lebih', 'ramah', 'ramah', 'dan', 'solutif']","['penanganan', 'komplainnya', 'banget', 'butub', 'minggu', 'toko', 'responsif', 'cenderung', 'pasif', 'lemot', 'customer', 'service', 'nya', 'mengerti', 'hadapi', 'mencoba', 'mengerti', 'kendalanya', 'pengalaman', 'buruk', 'official', 'store', 'kayak', 'next', 'time', 'mending', 'beli', 'reseller', 'lebib', 'murah', 'ramah', 'brand', 'gede', 'suka', 'kepalanya', 'beda', 'reselleler', 'ramah', 'ramah', 'solutif']"
192,muka saya dan adik saya hancur jerawat besar muncul tidak berhenti muka jadi sangat berminyak apa karena saat saya beli sedang promo jadi barang yang dikirim barang sisa yg kadaluarsa nya sebentar lagi ya,muka saya dan adik saya hancur jerawat besar muncul tidak berhenti muka jadi sangat berminyak apa karena saat saya beli sedang promo jadi barang yang dikirim barang sisa yang kadaluarsa nya sebentar lagi ya,"['muka', 'saya', 'dan', 'adik', 'saya', 'hancur', 'jerawat', 'besar', 'muncul', 'tidak', 'berhenti', 'muka', 'jadi', 'sangat', 'berminyak', 'apa', 'karena', 'saat', 'saya', 'beli', 'sedang', 'promo', 'jadi', 'barang', 'yang', 'dikirim', 'barang', 'sisa', 'yang', 'kadaluarsa', 'nya', 'sebentar', 'lagi', 'ya']","['muka', 'adik', 'hancur', 'jerawat', 'muncul', 'berhenti', 'muka', 'berminyak', 'beli', 'promo', 'barang', 'dikirim', 'barang', 'sisa', 'kadaluarsa', 'nya', 'sebentar', 'ya']"
193,mohon untuk teliti lagi saat proses orderan ya saya order retinol dikirimnya lain kalau komplain males tukar balikin kirim lagi nunggu lagi org pesanan ini aja seminggu kali ya bru smpe,mohon untuk teliti lagi saat proses orderan ya saya order retinol dikirimnya lain kalau komplain malas tukar balikin kirim lagi menunggu lagi orang pesanan ini saja seminggu kali ya baru sampai,"['mohon', 'untuk', 'teliti', 'lagi', 'saat', 'proses', 'orderan', 'ya', 'saya', 'order', 'retinol', 'dikirimnya', 'lain', 'kalau', 'komplain', 'malas', 'tukar', 'balikin', 'kirim', 'lagi', 'menunggu', 'lagi', 'orang', 'pesanan', 'ini', 'saja', 'seminggu', 'kali', 'ya', 'baru', 'sampai']","['mohon', 'teliti', 'proses', 'orderan', 'ya', 'order', 'retinol', 'dikirimnya', 'komplain', 'malas', 'tukar', 'balikin', 'kirim', 'menunggu', 'orang', 'pesanan', 'seminggu', 'kali', 'ya']"
194,nunggu seminggu barang tau ny zonk mau  tuker ma yg lain mau  cancel tpi barang sudah  kirim akhir ny barang  tukar tanpa ada konfirmasi dari saya,menunggu seminggu barang tau nya zonk mau  tuker sama yang lain mau  cancel tapi barang sudah  kirim akhir nya barang  tukar tanpa ada konfirmasi dari saya,"['menunggu', 'seminggu', 'barang', 'tau', 'nya', 'zonk', 'mau', 'tuker', 'sama', 'yang', 'lain', 'mau', 'cancel', 'tapi', 'barang', 'sudah', 'kirim', 'akhir', 'nya', 'barang', 'tukar', 'tanpa', 'ada', 'konfirmasi', 'dari', 'saya']","['menunggu', 'seminggu', 'barang', 'tau', 'nya', 'zonk', 'tuker', 'cancel', 'barang', 'kirim', 'nya', 'barang', 'tukar', 'konfirmasi']"
195,gue beli serum lactic acid di kirim jeroan tamia sialan minta tanggung jwb ke avoskin sama ekspedisi si lelet malah blunder akhirnya angkat tangan ga solutif duit ilang barang ga ada,gue beli serum lactic acid di kirim jeroan tamia sialan meminta tanggung jawab ke avoskin sama ekspedisi sih lelet malah blunder akhirnya angkat tangan enggak solutif duit hilang barang enggak ada,"['gue', 'beli', 'serum', 'lactic', 'acid', 'di', 'kirim', 'jeroan', 'tamia', 'sialan', 'meminta', 'tanggung', 'jawab', 'ke', 'avoskin', 'sama', 'ekspedisi', 'sih', 'lelet', 'malah', 'blunder', 'akhirnya', 'angkat', 'tangan', 'enggak', 'solutif', 'duit', 'hilang', 'barang', 'enggak', 'ada']","['gue', 'beli', 'serum', 'lactic', 'acid', 'kirim', 'jeroan', 'tamia', 'sialan', 'tanggung', 'avoskin', 'ekspedisi', 'sih', 'lelet', 'blunder', 'angkat', 'tangan', 'solutif', 'duit', 'hilang', 'barang']"
196,toner pecah saya gk tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain,toner pecah saya enggak tau dari penjual atau pengiriman tapi yang saya kecewakan dari pihak avoskin adalah penanganan yang kurang cepat sehingga bukan hanya rugi di barang tapi rugi diwaktu menunggu proses komplain,"['toner', 'pecah', 'saya', 'enggak', 'tau', 'dari', 'penjual', 'atau', 'pengiriman', 'tapi', 'yang', 'saya', 'kecewakan', 'dari', 'pihak', 'avoskin', 'adalah', 'penanganan', 'yang', 'kurang', 'cepat', 'sehingga', 'bukan', 'hanya', 'rugi', 'di', 'barang', 'tapi', 'rugi', 'diwaktu', 'menunggu', 'proses', 'komplain']","['toner', 'pecah', 'tau', 'penjual', 'pengiriman', 'kecewakan', 'avoskin', 'penanganan', 'cepat', 'rugi', 'barang', 'rugi', 'diwaktu', 'menunggu', 'proses', 'komplain']"
197,jangan karena diskon ongkir pengiriman lambat mending ongkir normal barang cepat datang kita kan butuh barangnya,jangan karena diskon ongkir pengiriman lambat mending ongkir normal barang cepat datang kita kan butuh barangnya,"['jangan', 'karena', 'diskon', 'ongkir', 'pengiriman', 'lambat', 'mending', 'ongkir', 'normal', 'barang', 'cepat', 'datang', 'kita', 'kan', 'butuh', 'barangnya']","['diskon', 'ongkir', 'pengiriman', 'lambat', 'mending', 'ongkir', 'normal', 'barang', 'cepat', 'butuh', 'barangnya']"
198,nyebelin pesen yang engga clearance dapet expired agustus mana gaada setahun,menyebalkan pesan yang enggak clearance dapat expired agustus mana enggak ada setahun,"['menyebalkan', 'pesan', 'yang', 'enggak', 'clearance', 'dapat', 'expired', 'agustus', 'mana', 'enggak', 'ada', 'setahun']","['menyebalkan', 'pesan', 'clearance', 'expired', 'agustus', 'setahun']"
199, didnt receive it they switched it with toner, didnt receive itu they switched itu with toner,"['didnt', 'receive', 'itu', 'they', 'switched', 'itu', 'with', 'toner']","['didnt', 'receive', 'they', 'switched', 'with', 'toner']"
200,ampoulenya bagus tapi ini transaksi kedua saya berturut turut salah kirim alamat jadi saya harus mengambil paket di rumah orang yang tidak dikenal untuk kedua kalinya,ampoulenya bagus tapi ini transaksi kedua saya berturut turut salah kirim alamat jadi saya harus mengambil paket di rumah orang yang tidak dikenal untuk kedua kalinya,"['ampoulenya', 'bagus', 'tapi', 'ini', 'transaksi', 'kedua', 'saya', 'berturut', 'turut', 'salah', 'kirim', 'alamat', 'jadi', 'saya', 'harus', 'mengambil', 'paket', 'di', 'rumah', 'orang', 'yang', 'tidak', 'dikenal', 'untuk', 'kedua', 'kalinya']","['ampoulenya', 'bagus', 'transaksi', 'salah', 'kirim', 'alamat', 'mengambil', 'paket', 'rumah', 'orang', 'dikenal', 'kalinya']"
201,barang berbeda dengan versi sebelumnya,barang berbeda dengan versi sebelumnya,"['barang', 'berbeda', 'dengan', 'versi', 'sebelumnya']","['barang', 'berbeda', 'versi']"
202,gk lagi beli disini dua kali loh barangnya bermasalah bau dan lengket semoga kena karma deh org di balik ini males banget produk sampah dan gk ada tanggung jawabnya,enggak lagi beli disini dua kali loh barangnya bermasalah bau dan lengket semoga kena karma deh orang di balik ini malas banget produk sampah dan enggak ada tanggung jawabnya,"['enggak', 'lagi', 'beli', 'disini', 'dua', 'kali', 'loh', 'barangnya', 'bermasalah', 'bau', 'dan', 'lengket', 'semoga', 'kena', 'karma', 'deh', 'orang', 'di', 'balik', 'ini', 'malas', 'banget', 'produk', 'sampah', 'dan', 'enggak', 'ada', 'tanggung', 'jawabnya']","['beli', 'kali', 'loh', 'barangnya', 'bermasalah', 'bau', 'lengket', 'semoga', 'kena', 'karma', 'deh', 'orang', 'malas', 'banget', 'produk', 'sampah', 'tanggung']"
203,parah beli serum di kirim cuma doang ga ada penjelasan nya klo saya tidak ad video harus nya ada solusi buat kesalahan kekurangan barang yg  kirim tolong tracking cek detail pengiriman nya saya rugi,parah beli serum di kirim cuma doang enggak ada penjelasan nya kalo saya tidak ada video harus nya ada solusi buat kesalahan kekurangan barang yang  kirim tolong tracking cek detail pengiriman nya saya rugi,"['parah', 'beli', 'serum', 'di', 'kirim', 'cuma', 'doang', 'enggak', 'ada', 'penjelasan', 'nya', 'kalo', 'saya', 'tidak', 'ada', 'video', 'harus', 'nya', 'ada', 'solusi', 'buat', 'kesalahan', 'kekurangan', 'barang', 'yang', 'kirim', 'tolong', 'tracking', 'cek', 'detail', 'pengiriman', 'nya', 'saya', 'rugi']","['parah', 'beli', 'serum', 'kirim', 'doang', 'penjelasan', 'nya', 'kalo', 'video', 'nya', 'solusi', 'kesalahan', 'kekurangan', 'barang', 'kirim', 'tolong', 'tracking', 'cek', 'detail', 'pengiriman', 'nya', 'rugi']"
204,barang nya udh lama saya buka tapi blm dikeluarin dri kotaknya dan baru kali ini beli tapi kualitasnya kyk muntahan org bau dan lengket kental bgtt padahl yg sebelum nya gk gini kalau kalian bilang boong atau menjatuhkan saya gk akan berhenti pake skincare ini cuman baru kali ini dapat yang zong banget dari warna juga udh beda tulisan expired beda dri botol lain bener kyk di oplos boleh ya dilihat video nya botol pertama itu yg saya beli botol kedua itu yg udh lama saya beli juga so gimana ini kocakkk,barang nya sudah lama saya buka tapi belum dikeluarin dari kotaknya dan baru kali ini beli tapi kualitasnya kayak muntahan orang bau dan lengket kental banget padahal yang sebelum nya enggak begini kalau kalian bilang bohong atau menjatuhkan saya enggak akan berhenti pakai skincare ini cuman baru kali ini dapat yang zong banget dari warna juga sudah beda tulisan expired beda dari botol lain benar kayak di oplos boleh ya dilihat video nya botol pertama itu yang saya beli botol kedua itu yang sudah lama saya beli juga so bagaimana ini kocak,"['barang', 'nya', 'sudah', 'lama', 'saya', 'buka', 'tapi', 'belum', 'dikeluarin', 'dari', 'kotaknya', 'dan', 'baru', 'kali', 'ini', 'beli', 'tapi', 'kualitasnya', 'kayak', 'muntahan', 'orang', 'bau', 'dan', 'lengket', 'kental', 'banget', 'padahal', 'yang', 'sebelum', 'nya', 'enggak', 'begini', 'kalau', 'kalian', 'bilang', 'bohong', 'atau', 'menjatuhkan', 'saya', 'enggak', 'akan', 'berhenti', 'pakai', 'skincare', 'ini', 'cuman', 'baru', 'kali', 'ini', 'dapat', 'yang', 'zong', 'banget', 'dari', 'warna', 'juga', 'sudah', 'beda', 'tulisan', 'expired', 'beda', 'dari', 'botol', 'lain', 'benar', 'kayak', 'di', 'oplos', 'boleh', 'ya', 'dilihat', 'video', 'nya', 'botol', 'pertama', 'itu', 'yang', 'saya', 'beli', 'botol', 'kedua', 'itu', 'yang', 'sudah', 'lama', 'saya', 'beli', 'juga', 'so', 'bagaimana', 'ini', 'kocak']","['barang', 'nya', 'buka', 'dikeluarin', 'kotaknya', 'kali', 'beli', 'kualitasnya', 'kayak', 'muntahan', 'orang', 'bau', 'lengket', 'kental', 'banget', 'nya', 'bilang', 'bohong', 'menjatuhkan', 'berhenti', 'pakai', 'skincare', 'cuman', 'kali', 'zong', 'banget', 'warna', 'beda', 'tulisan', 'expired', 'beda', 'botol', 'kayak', 'oplos', 'ya', 'video', 'nya', 'botol', 'beli', 'botol', 'beli', 'so', 'kocak']"
205,barang kurang kirim pcs dah biasa beli dj sini gak pernah kurang kirim cmn  ini aja sialnya aku buka setelah transaksi selesai dan gak di videoin gak tau hrs komplain ke mana merasa sangat di rugikan,barang kurang kirim pcs deh biasa beli dj sini enggak pernah kurang kirim cuman  ini saja sialnya aku buka setelah transaksi selesai dan enggak di videoin enggak tau harus komplain ke mana merasa sangat di rugikan,"['barang', 'kurang', 'kirim', 'pcs', 'deh', 'biasa', 'beli', 'dj', 'sini', 'enggak', 'pernah', 'kurang', 'kirim', 'cuman', 'ini', 'saja', 'sialnya', 'aku', 'buka', 'setelah', 'transaksi', 'selesai', 'dan', 'enggak', 'di', 'videoin', 'enggak', 'tau', 'harus', 'komplain', 'ke', 'mana', 'merasa', 'sangat', 'di', 'rugikan']","['barang', 'kirim', 'pcs', 'deh', 'beli', 'dj', 'kirim', 'cuman', 'sialnya', 'buka', 'transaksi', 'selesai', 'videoin', 'tau', 'komplain', 'rugikan']"
206,beli di kirim cm udah kirim lamaaaa kondisi barang saya terima jg seperti sudah terbuka dari segel nya,beli di kirim cuma sudah kirim lama kondisi barang saya terima juga seperti sudah terbuka dari segel nya,"['beli', 'di', 'kirim', 'cuma', 'sudah', 'kirim', 'lama', 'kondisi', 'barang', 'saya', 'terima', 'juga', 'seperti', 'sudah', 'terbuka', 'dari', 'segel', 'nya']","['beli', 'kirim', 'kirim', 'kondisi', 'barang', 'terima', 'terbuka', 'segel', 'nya']"
207,beli apa yang di kirim apa,beli apa yang di kirim apa,"['beli', 'apa', 'yang', 'di', 'kirim', 'apa']","['beli', 'kirim']"
208,beli toner yang di kirim serum,beli toner yang di kirim serum,"['beli', 'toner', 'yang', 'di', 'kirim', 'serum']","['beli', 'toner', 'kirim', 'serum']"
209,barang lama di proses beli pcs bayar pcs yang datang hanya pcs itu pun juga ada keterlambatan pengiriman terimakasih pengalaman berbelanjanya,barang lama di proses beli pcs bayar pcs yang datang hanya pcs itu pun juga ada keterlambatan pengiriman terima kasih pengalaman berbelanjanya,"['barang', 'lama', 'di', 'proses', 'beli', 'pcs', 'bayar', 'pcs', 'yang', 'datang', 'hanya', 'pcs', 'itu', 'pun', 'juga', 'ada', 'keterlambatan', 'pengiriman', 'terima', 'kasih', 'pengalaman', 'berbelanjanya']","['barang', 'proses', 'beli', 'pcs', 'bayar', 'pcs', 'pcs', 'keterlambatan', 'pengiriman', 'terima', 'kasih', 'pengalaman', 'berbelanjanya']"
210,pesan tanggal dikirim tanggal padahal tgl sdh harus dibawa terbang kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan padahal produk bagus dan sdh menjadi pengguna tetap avoskin,pesan tanggal dikirim tanggal padahal tanggal sudah harus dibawa terbang kecewa karena sudah dua kali mendapatkan pelayanan yang kurang menyenangkan padahal produk bagus dan sudah menjadi pengguna tetap avoskin,"['pesan', 'tanggal', 'dikirim', 'tanggal', 'padahal', 'tanggal', 'sudah', 'harus', 'dibawa', 'terbang', 'kecewa', 'karena', 'sudah', 'dua', 'kali', 'mendapatkan', 'pelayanan', 'yang', 'kurang', 'menyenangkan', 'padahal', 'produk', 'bagus', 'dan', 'sudah', 'menjadi', 'pengguna', 'tetap', 'avoskin']","['pesan', 'tanggal', 'dikirim', 'tanggal', 'tanggal', 'dibawa', 'terbang', 'kecewa', 'kali', 'pelayanan', 'menyenangkan', 'produk', 'bagus', 'pengguna', 'avoskin']"
211,penipu ga ada isinya tll bye di chat jawabnya cuma disuruh berdiriin kemasan like wtf gue jg tau woiii ga kelas rb ga ada isi bener penipuan sih,penipu enggak ada isinya tll bye di chat jawabnya cuma disuruh berdiriin kemasan like wtf gue juga tau woiii enggak kelas ribu enggak ada isi benar penipuan sih,"['penipu', 'enggak', 'ada', 'isinya', 'tll', 'bye', 'di', 'chat', 'jawabnya', 'cuma', 'disuruh', 'berdiriin', 'kemasan', 'like', 'wtf', 'gue', 'juga', 'tau', 'woiii', 'enggak', 'kelas', 'ribu', 'enggak', 'ada', 'isi', 'benar', 'penipuan', 'sih']","['penipu', 'isinya', 'tll', 'bye', 'chat', 'disuruh', 'berdiriin', 'kemasan', 'like', 'wtf', 'gue', 'tau', 'woiii', 'kelas', 'ribu', 'isi', 'penipuan', 'sih']"
212,saya beli pcs yang dateng malah cuman pcs,saya beli pcs yang datang malah cuman pcs,"['saya', 'beli', 'pcs', 'yang', 'datang', 'malah', 'cuman', 'pcs']","['beli', 'pcs', 'cuman', 'pcs']"
213,isinya seuprit nyesel bgt,isinya sedikit menyesal banget,"['isinya', 'sedikit', 'menyesal', 'banget']","['isinya', 'menyesal', 'banget']"
214,sy tanya expired kapan jawabannya tahun dr tgl produksi lah sy mana tau pabrikan kapan produksinya taunya dikirimin barang exp cuma bulan lagi kalo pembeli nanya kapan expired jawab aja tgl yg tertera di kemasan bukan estimasi expired sorry aja nih cuma karena emang kecewa,saya tanya expired kapan jawabannya tahun dari tanggal produksi lah saya mana tau pabrikan kapan produksinya taunya dikirimin barang exp cuma bulan lagi kalo pembeli bertanya kapan expired jawab saja tanggal yang tertera di kemasan bukan estimasi expired sorry saja nih cuma karena memang kecewa,"['saya', 'tanya', 'expired', 'kapan', 'jawabannya', 'tahun', 'dari', 'tanggal', 'produksi', 'lah', 'saya', 'mana', 'tau', 'pabrikan', 'kapan', 'produksinya', 'taunya', 'dikirimin', 'barang', 'exp', 'cuma', 'bulan', 'lagi', 'kalo', 'pembeli', 'bertanya', 'kapan', 'expired', 'jawab', 'saja', 'tanggal', 'yang', 'tertera', 'di', 'kemasan', 'bukan', 'estimasi', 'expired', 'sorry', 'saja', 'nih', 'cuma', 'karena', 'memang', 'kecewa']","['expired', 'jawabannya', 'tanggal', 'produksi', 'tau', 'pabrikan', 'produksinya', 'taunya', 'dikirimin', 'barang', 'exp', 'kalo', 'pembeli', 'expired', 'tanggal', 'tertera', 'kemasan', 'estimasi', 'expired', 'sorry', 'nih', 'kecewa']"
